0.211403 1.07513e-07 329354
0.212712 1.03292e-07 332114
0.214021 9.92856e-08 335438
0.215330 9.58578e-08 340506
0.216639 9.16344e-08 344514
0.217948 8.75329e-08 347330
0.219257 8.44154e-08 353238
0.220566 8.05686e-08 355106
0.221875 7.74634e-08 362570
0.223184 7.41906e-08 365118
0.224493 7.10791e-08 369962
0.225802 6.7606e-08 373554
0.227111 6.49843e-08 378154
0.228420 6.22452e-08 382974
0.229729 5.92953e-08 387690
0.231038 5.63939e-08 390562
0.232347 5.34771e-08 394438
0.233656 5.13435e-08 400466
0.234965 4.891e-08 406074
0.236274 4.6466e-08 409750
0.237583 4.41305e-08 412434
0.238892 4.22596e-08 419058
0.240201 4.03681e-08 425162
0.241510 3.79619e-08 426342
0.242819 3.63482e-08 433154
0.244128 3.42353e-08 436386
0.245437 3.27279e-08 444302
0.246746 3.05799e-08 443282
0.248055 2.94336e-08 452346
0.249364 2.75667e-08 453962
0.250673 2.64721e-08 463806
0.251982 2.47828e-08 462986
0.253291 2.3751e-08 472082
0.254600 2.24403e-08 474914
0.255909 2.12594e-08 481398
0.257218 2.0201e-08 485538
0.258527 1.90233e-08 487930
0.259836 1.81532e-08 495550
0.261145 1.71719e-08 500546
0.262454 1.62738e-08 505186
0.263763 1.5489e-08 510454
0.265072 1.46266e-08 514330
0.266381 1.39019e-08 522530
0.267690 1.31266e-08 523126
0.268999 1.25637e-08 533778
0.270308 1.17561e-08 534098
0.271617 1.12321e-08 541154
0.272926 1.05801e-08 545286
0.274235 1.01272e-08 552410
0.275544 9.54092e-09 556338
0.276853 9.11807e-09 561758
0.278162 8.64181e-09 567138
0.279471 8.28367e-09 575474
0.280780 7.78851e-09 576746
0.282089 7.41901e-09 582750
0.283398 7.03212e-09 589450
0.284707 6.67314e-09 593594
0.286016 6.38046e-09 601462
0.287325 6.06306e-09 603842
0.288634 5.78136e-09 611720
0.289943 5.51047e-09 616872
0.291252 5.26095e-09 621554
0.292561 4.99666e-09 628728
0.293870 4.77815e-09 632220
0.295179 4.55076e-09 640762
0.296488 4.33287e-09 641982
0.297797 4.17425e-09 652258
0.299106 3.98226e-09 655454
0.300415 3.83283e-09 663626
0.301724 3.65753e-09 664994
0.303033 3.51937e-09 674706
0.304342 3.38562e-09 679118
0.305651 3.24375e-09 686618
0.306960 3.12092e-09 690792
0.308269 2.99266e-09 696128
0.309578 2.89267e-09 702522
0.310887 2.78545e-09 708984
0.312196 2.66926e-09 711368
0.313505 2.5945e-09 723354
0.314814 2.48432e-09 726896
0.316123 2.39461e-09 733076
0.317432 2.3106e-09 740054
0.318741 2.21805e-09 745338
0.320050 2.14268e-09 751930
0.321359 2.05274e-09 756054
0.322668 1.97856e-09 762234
0.323977 1.90893e-09 772898
0.325286 1.83098e-09 775048
0.326595 1.75282e-09 780376
0.327904 1.69202e-09 788610
0.329213 1.6271e-09 796346
0.330522 1.56057e-09 799646
0.331831 1.49665e-09 806226
0.333140 1.44944e-09 816982
0.334449 1.38523e-09 820102
0.335758 1.3325e-09 825390
0.337067 1.28396e-09 833162
0.338376 1.23305e-09 839882
0.339685 1.18566e-09 845990
0.340994 1.14279e-09 852882
0.342303 1.10116e-09 859346
0.343612 1.05417e-09 863934
0.344921 1.02748e-09 875018
0.346230 9.82498e-10 877410
0.347539 9.54833e-10 889106
0.348848 9.13465e-10 888782
0.350157 8.84071e-10 899466
0.351466 8.57973e-10 908258
0.352775 8.26136e-10 913806
0.354084 7.94468e-10 915074
0.355393 7.73641e-10 930434
0.356702 7.39406e-10 931050
0.358011 7.18669e-10 942510
0.359320 6.87984e-10 944210
0.360629 6.65273e-10 953882
0.361938 6.44904e-10 963126
0.363247 6.18778e-10 964082
0.364556 5.97975e-10 975338
0.365865 5.76753e-10 982398
0.367174 5.55812e-10 988178
0.368483 5.35146e-10 996618
0.369792 5.15887e-10 1001474
0.371101 5.01488e-10 1012734
0.372410 4.80377e-10 1014122
0.373719 4.66854e-10 1028114
0.375028 4.45816e-10 1027086
0.376337 4.3241e-10 1041002
0.377646 4.15355e-10 1043058
0.378955 4.02013e-10 1055378
0.380264 3.87702e-10 1060142
0.381573 3.73101e-10 1067826
0.382882 3.60056e-10 1075034
0.384191 3.47776e-10 1085022
0.385500 3.34656e-10 1087778
0.386809 3.2331e-10 1098522
0.388118 3.12049e-10 1102682
0.389427 3.01071e-10 1113926
0.390736 2.90952e-10 1120074
0.392045 2.79875e-10 1126274
0.393354 2.71643e-10 1133814
0.394663 2.61595e-10 1140362
0.395972 2.53661e-10 1154010
0.397281 2.43959e-10 1156022
0.398590 2.34529e-10 1162946
0.399899 2.26831e-10 1175562
0.401208 2.17702e-10 1178354
0.402517 2.11201e-10 1192390
0.403826 2.01954e-10 1189714
0.405135 1.96403e-10 1206786
0.406444 1.8818e-10 1210926
0.407753 1.81766e-10 1221298
0.409063 1.74114e-10 1226226
0.410372 1.67454e-10 1234562
0.411681 1.6198e-10 1245558
0.412990 1.56154e-10 1250722
0.414299 1.50694e-10 1257578
0.415608 1.45216e-10 1266622
0.416917 1.40179e-10 1274274
0.418226 1.34979e-10 1282562
0.419535 1.30066e-10 1288262
0.420844 1.26111e-10 1299930
0.422153 1.21579e-10 1309850
0.423462 1.18044e-10 1315202
0.424771 1.13684e-10 1319898
0.426080 1.10303e-10 1333118
0.427389 1.06941e-10 1340274
0.428698 1.03639e-10 1348558
0.430007 1.00047e-10 1355362
0.431316 9.70434e-11 1366274
0.432625 9.40421e-11 1374456
0.433934 9.05701e-11 1376096
0.435243 8.80177e-11 1386946
0.436552 8.55051e-11 1402258
0.437861 8.20853e-11 1401542
0.439170 7.98499e-11 1416930
0.440479 7.7181e-11 1422050
0.441788 7.46349e-11 1430666
0.443097 7.23417e-11 1440702
0.444406 7.00206e-11 1449050
0.445715 6.78827e-11 1458642
0.447024 6.55627e-11 1465430
0.448333 6.32831e-11 1470458
0.449642 6.18001e-11 1488162
0.450951 5.9515e-11 1487166
0.452260 5.80622e-11 1504754
0.453569 5.59152e-11 1504658
0.454878 5.43476e-11 1516202
0.456187 5.26424e-11 1527894
0.457496 5.12298e-11 1536170
0.458805 4.93838e-11 1543494
0.460114 4.78802e-11 1550906
0.461423 4.64355e-11 1561386
0.462732 4.50535e-11 1573234
0.464041 4.35744e-11 1574722
0.465350 4.24758e-11 1592846
0.466659 4.10652e-11 1594082
0.467968 3.98424e-11 1607538
0.469277 3.85322e-11 1613574
